SAMPLINGPOINT_LOCALID,DATETIME_BEGIN,DATETIME_END,PROPERTY,VALUE_NUMERIC,UNIT,STATIONCLASSIFICATION,AREACLASSIFICATION,ALTITUDE,STATIONCODE,STATIONNAME,LONGITUDE,LATITUDE,MUNICIPALITY,CALCULATED
SPO-BETR001_00005_100,20210126000000,20210126000000,PM10,11.16667,µg/m3,background,urban,20.0000,BETR001,41R001 - MOLENBEEK,482470.2147,6594752.1865,Sint-Jan-Molenbeek=Molenbeek-Saint-Jean,True
SPO-BETR510_00005_100,20210126000000,20210126000000,PM10,9.826555,µg/m3,background,suburban,118.0000,BETR510,45R510 - CHATELINEAU,503289.9126,6518709.5612,Châtelet,True
SPO-BETR511_00005_100,20210126000000,20210126000000,PM10,7.271,µg/m3,background,suburban,157.0000,BETR511,45R511 - MARCINELLE,492555.4011,6511926.7653,Charleroi,True
SPO-BETR512_00005_100,20210126000000,20210126000000,PM10,7.937667,µg/m3,industrial,suburban,107.0000,BETR512,45R512 - MARCHIENNE,489349.0286,6517203.2304,Charleroi,True
SPO-BETR701_00005_100,20210126000000,20210126000000,PM10,14.82222,µg/m3,background,urban,5.0000,BETR701,44R701 - GENT,415143.5735,6631618.4214,Gent,True
SPO-BETR702_00005_100,20210126000000,20210126000000,PM10,14.225,µg/m3,traffic,urban,8.0000,BETR702,44R702 - Gent (G.Carlierlaan),415775.1232,6628494.3685,Gent,True
SPO-BETR710_00005_100,20210126000000,20210126000000,PM10,14.93333,µg/m3,background,suburban,6.0000,BETR710,44R710 - DESTELBERGE,420260.2868,6632140.2043,Destelbergen,True
SPO-BETR831_00005_100,20210126000000,20210126000000,PM10,16.61111,µg/m3,industrial,rural,3.0000,BETR831,42R831 - BERENDRECHT,483094.3015,6683225.0347,Antwerpen,True
SPO-BETR834_00005_100,20210126000000,20210126000000,PM10,15.98889,µg/m3,background,suburban,0.0000,BETR834,42R834 - Boom,487590.8962,6637583.6271,BOOM,True
SPO-BG0013A_00005_500,20210126000000,20210126000000,PM10,28.40125,µg/m3,background,urban,20.0000,BG0013A,AMS Izvorite-Devnya,3070997.3979,5345983.2746,,True
SPO-BG0018A_00005_100,20210126000000,20210126000000,PM10,10.33875,µg/m3,background,urban,238.0000,BG0018A,AMS Studen kladenets-Kardzhali,2825253.3881,5106620.6208,,True
SPO-BG0053R_00005_100,20210126000000,20210126000000,PM10,5.36375,µg/m3,background,rural-remote,1720.0000,BG0053R,AMS Rozhen peak,2753830.2462,5115302.7562,,True
SPO-BG0055A_00005_100,20210126000000,20210126000000,PM10,16.855,µg/m3,traffic,urban,208.0000,BG0055A,AMS Zelen klin-Stara Zagora,2853941.0887,5225965.9194,,True
SPO-BG0056A_00005_100,20210126000000,20210126000000,PM10,26.9,µg/m3,background,urban,51.0000,BG0056A,AMS Meden rudnik-Burgas,3052488.0835,5229626.5284,,True
SPO-BG0057A_00005_100,20210126000000,20210126000000,PM10,33.19375,µg/m3,background,urban,172.0000,BG0057A,AMS Gorna Oryahovitsa,2859932.5264,5331242.4878,,True
SPO-BG0058A_00005_100,20210126000000,20210126000000,PM10,4.955,µg/m3,background,urban,414.0000,BG0058A,AMS Blagoevgrad,2571237.7835,5161269.0025,,True
SPO-CH0003R_00005_100,20210126000000,20210126000000,PM10,5.5505,µg/m3,background,rural,538.0000,CH0003R,Tänikon,991264.4433,6020744.3308,,True
SPO-CH0004R_00005_100,20210126000000,20210126000000,PM10,2.948767,µg/m3,background,rural,1136.0000,CH0004R,Chaumont,776915.4242,5950157.4783,,True
SPO-CH0005A_00005_100,20210126000000,20210126000000,PM10,5.533511,µg/m3,background,suburban,432.0000,CH0005A,Dübendorf-EMPA,958839.3020,6008087.3634,,True
SPO-CH0005R_00005_100,20210126000000,20210126000000,PM10,3.061544,µg/m3,background,rural,1031.0000,CH0005R,Rigi-Seebodenalp,942133.5860,5953082.4152,,True
SPO-CH0008A_00005_100,20210126000000,20210126000000,PM10,9.254556,µg/m3,background,suburban,316.0000,CH0008A,Basel-Binningen,844166.8681,6030846.9706,,True
SPO-CH0010A_00005_100,20210126000000,20210126000000,PM10,5.426711,µg/m3,background,urban,409.0000,CH0010A,Zürich-Kaserne,949600.8975,6003927.2776,,True
SPO-CH0046A_00005_100,20210126000000,20210126000000,PM10,11.46667,µg/m3,background,suburban,422.0000,CH0046A,Thônex-Foron,691433.1872,5811749.8542,,True
SPO-CH0050A_00005_100,20210126000000,20210126000000,PM10,6.355556,µg/m3,background,suburban,439.0000,CH0050A,Meyrin-Vaudagne,676173.5114,5817460.8152,,True
SPO-CH0051A_00005_100,20210126000000,20210126000000,PM10,7.988889,µg/m3,background,rural,427.0000,CH0051A,Avully-Passeiry,668493.5797,5806444.3814,,True
SPO-CH0053R_00005_100,20210126000000,20210126000000,PM10,5.210956,µg/m3,background,rural,797.0000,CH0053R,Beromünster,910085.8178,5973076.7157,,True
SPO-CH0054A_00005_100,20210126000000,20210126000000,PM10,6.340378,µg/m3,background,urban,554.0000,CH0054A,Bern-Morgartenstrasse,830723.9264,5936053.1316,,True
SPO-CH0055A_00005_100,20210126000000,20210126000000,PM10,7.533333,µg/m3,background,urban,383.0000,CH0055A,Genève-Necker,683627.4645,5813712.0780,,True
SPO-CH0056A_00005_100,20210126000000,20210126000000,PM10,5.837133,µg/m3,traffic,urban,441.0000,CH0056A,Luzern-Moosstrasse,924440.4661,5949553.0048,,True
SPO-CH0058A_00005_100,20210126000000,20210126000000,PM10,10.3022,µg/m3,traffic,urban,433.0000,CH0058A,Zürich-Rosengartenstrasse,949118.8841,6006821.0389,,True
SPO.DE_DENI028_PM1_dataGroup1,20210126000000,20210126000000,PM10,13.9425,µg/m3,background,suburban,185.0000,DENI028,Eichsfeld,1139749.0593,6711574.6689,Duderstadt,True
SPO.DE_DENI029_PM1_dataGroup1,20210126000000,20210126000000,PM10,16.07625,µg/m3,background,suburban,1.0000,DENI029,Ostfriesland,802308.5132,7050306.1516,Emden,True
SPO.DE_DENI031_PM1_dataGroup1,20210126000000,20210126000000,PM10,20.385,µg/m3,background,rural,2.0000,DENI031,Jadebusen,900640.3590,7094043.6861,Wilhelmshaven,True
SPO.DE_DENI038_PM1_dataGroup1,20210126000000,20210126000000,PM10,9.77625,µg/m3,background,urban,95.0000,DENI038,Osnabrück,896440.2746,6846426.5334,Osnabrück,True
SPO.DE_DENI041_PM1_dataGroup1,20210126000000,20210126000000,PM10,12.2625,µg/m3,background,suburban,54.0000,DENI041,Weserbergland,1008838.4513,6830953.0504,Rinteln,True
SPO.DE_DENI042_PM1_dataGroup1,20210126000000,20210126000000,PM10,13.30375,µg/m3,background,suburban,170.0000,DENI042,Göttingen,1107602.2167,6719356.6592,Göttingen,True
SPO.DE_DENI066_PM1_dataGroup1,20210126000000,20210126000000,PM10,20.45125,µg/m3,traffic,urban,86.0000,DENI066,Hildesheim Verkehr,1107653.7576,6827433.5550,Hildesheim,True
SPO.DE_DENI067_PM1_dataGroup1,20210126000000,20210126000000,PM10,12.44875,µg/m3,traffic,urban,69.0000,DENI067,Osnabrück-Verkehr,895172.3456,6849147.4971,Osnabrück,True
SPO.DE_DENI068_PM1_dataGroup1,20210126000000,20210126000000,PM10,18.1175,µg/m3,traffic,urban,150.0000,DENI068,Göttingen-Verkehr,1105216.6400,6715621.3066,Göttingen,True
SPO.DE_DENI070_PM1_dataGroup1,20210126000000,20210126000000,PM10,16.42875,µg/m3,industrial,rural,93.0000,DENI070,Salzgitter-Drütte,1163946.5770,6827962.4248,Salzgitter,True
SPO.DE_DENW038_PM1_dataGroup1,20210126000000,20210126000000,PM10,13.55125,µg/m3,background,urban,39.0000,DENW038,Mülheim-Styrum,764213.8703,6701900.7608,Mülheim an der Ruhr,True
SPO.DE_DENW040_PM1_dataGroup1,20210126000000,20210126000000,PM10,14.38375,µg/m3,background,suburban,35.0000,DENW040,Duisburg-Buchholz,752850.7106,6689726.0718,Duisburg,True
SPO.DE_DENW042_PM1_dataGroup1,20210126000000,20210126000000,PM10,16.08,µg/m3,background,urban,36.0000,DENW042,Krefeld-Linn,739188.3582,6681242.2187,Krefeld,True
SPO.DE_DENW043_PM1_dataGroup1,20210126000000,20210126000000,PM10,13.7175,µg/m3,traffic,urban,113.0000,DENW043,Essen-Ost Steeler Straße,782635.4649,6701492.9361,Essen,True
SPO.DE_DENW053_PM1_dataGroup1,20210126000000,20210126000000,PM10,15.7725,µg/m3,background,urban,46.0000,DENW053,Köln-Chorweiler,766386.9381,6624715.1042,Köln,True
SPO.DE_DENW058_PM1_dataGroup1,20210126000000,20210126000000,PM10,20.60875,µg/m3,industrial,suburban,92.0000,DENW058,Hürth,765189.9196,6599420.3784,Hürth,True
SPO.DE_DENW059_PM1_dataGroup1,20210126000000,20210126000000,PM10,16.64875,µg/m3,background,suburban,50.0000,DENW059,Köln-Rodenkirchen,777574.8808,6601836.2489,Köln,True
SPO.DE_DENW094_PM1_dataGroup1,20210126000000,20210126000000,PM10,14.15625,µg/m3,background,urban,200.0000,DENW094,Aachen-Burtscheid,678361.6073,6578022.2638,Aachen,True
SPO.DE_DENW095_PM1_dataGroup1,20210126000000,20210126000000,PM10,10.83625,µg/m3,background,urban,64.0000,DENW095,Münster-Geist,847317.5437,6788658.2930,Münster,True
SPO.DE_DENW112_PM1_dataGroup1,20210126000000,20210126000000,PM10,16.8925,µg/m3,traffic,urban,36.0000,DENW112,Duisburg Kardinal-Galen-Straße,753840.7862,6699083.5600,Duisburg,True
SPO.DE_DENW114_PM1_dataGroup1,20210126000000,20210126000000,PM10,17.14,µg/m3,background,urban,186.0000,DENW114,Wuppertal-Langerfeld,805046.3048,6670547.9424,Wuppertal,True
SPO.DE_DENW133_PM1_dataGroup1,20210126000000,20210126000000,PM10,19.34375,µg/m3,traffic,urban,112.0000,DENW133,Hagen Graf-von-Galen-Ring,830838.5855,6685724.7067,Hagen,True
SPO.DE_DENW134_PM1_dataGroup1,20210126000000,20210126000000,PM10,18.06,µg/m3,traffic,urban,50.0000,DENW134,Essen Gladbecker Straße,779823.7572,6706267.8897,Essen,True
SPO.DE_DENW337_PM1_dataGroup1,20210126000000,20210126000000,PM10,15.065,µg/m3,industrial,rural-nearcity,83.0000,DENW337,Jüchen-Hochneukirch,720177.3269,6638582.9609,Jüchen,True
SPO.DE_DENW355_PM1_dataGroup1,20210126000000,20210126000000,PM10,22.72,µg/m3,traffic,urban,49.0000,DENW355,Leverkusen Gustav-Heinemann-Straße,780453.6029,6626862.8214,Leverkusen,True
SPO.DE_DENW367_PM1_dataGroup1,20210126000000,20210126000000,PM10,0,µg/m3,traffic,urban,53.0000,DENW367,Gladbeck Goethestraße,778228.5489,6722397.2157,Gladbeck,True
SPO.DE_DENW382_PM1_dataGroup1,20210126000000,20210126000000,PM10,17.34375,µg/m3,background,urban,28.0000,DENW382,Duisburg (Rheinhafen),748900.3158,6703198.1471,,True
SPO.DE_DENW405_PM1_dataGroup1,20210126000000,20210126000000,PM10,13.26,µg/m3,background,rural-nearcity,24.0000,DENW405,Wesel-Obrighoven,740844.5696,6741312.6201,Wesel,True
SPO.DE_DERP001_PM1_dataGroup1,20210126000000,20210126000000,PM10,14.8275,µg/m3,background,urban,91.0000,DERP001,Ludwigshafen-Oppau,935343.2084,6362695.1999,Ludwigshafen am Rhein,True
SPO.DE_DERP020_PM1_dataGroup1,20210126000000,20210126000000,PM10,16.55375,µg/m3,traffic,urban,140.0000,DERP020,Trier-Ostallee,739909.2632,6403821.2713,Trier,True
SPO.DE_DERP021_PM1_dataGroup1,20210126000000,20210126000000,PM10,14.9275,µg/m3,background,urban,65.0000,DERP021,Neuwied-Hafenstraße,832823.1894,6520151.2500,Neuwied,True
SPO.DE_DESH008_PM1_dataGroup1,20210126000000,20210126000000,PM10,28.79125,µg/m3,background,rural-regional,45.0000,DESH008,Bornhöved,1139977.9321,7187832.7494,Ruhwinkel,True
SPO.DE_DESH015_PM1_dataGroup1,20210126000000,20210126000000,PM10,31.025,µg/m3,background,urban,40.0000,DESH015,Itzehoe,1061168.0741,7155910.5225,Itzehoe,True
SPO.DE_DESH022_PM1_dataGroup1,20210126000000,20210126000000,PM10,21.80875,µg/m3,traffic,urban,15.0000,DESH022,Flensburg,1050643.3729,7319561.1657,Flensburg,True
SPO.DE_DESH023_PM1_dataGroup1,20210126000000,20210126000000,PM10,26.18,µg/m3,background,urban,12.0000,DESH023,Lübeck-St. Jürgen,1190666.1491,7139061.8057,Lübeck,True
SPO.DE_DESH027_PM1_dataGroup1,20210126000000,20210126000000,PM10,34.62875,µg/m3,traffic,urban,8.0000,DESH027,Kiel-Bahnhofstr. Verk.,1128240.6277,7228070.7536,Kiel,True
SPO.DE_DESL017_PM1_dataGroup1,20210126000000,20210126000000,PM10,9.55125,µg/m3,background,urban,189.0000,DESL017,Völklingen-City Stadionstr.,764513.7650,6318128.9619,Völklingen,True
SPO.DE_DESL019_PM1_dataGroup1,20210126000000,20210126000000,PM10,12.73875,µg/m3,background,rural-regional,339.0000,DESL019,Biringen,729369.4225,6345896.2146,Rehlingen-Siersburg,True
SPO.DE_DESL020_PM1_dataGroup1,20210126000000,20210126000000,PM10,16.32125,µg/m3,traffic,urban,192.0000,DESL020,Saarbrücken-Verkehr,779589.7636,6314104.2216,Saarbrücken,True
SPO.DE_DESL030_PM1_dataGroup1,20210126000000,20210126000000,PM10,17.2225,µg/m3,traffic,urban,260.0000,DESL030,Ottweiler,797668.1602,6342922.5765,Ottweiler,True
SPO.DE_DESN004_PM1_dataGroup1,20210126000000,20210126000000,PM10,19.805,µg/m3,background,urban,203.0000,DESN004,Bautzen,1607873.2329,6652426.5585,Bautzen,True
SPO-BA0051A_00005_100,20210126000000,20210126000000,PM10,3.097222,µg/m3,background,rural-regional,361.0000,BA0051A,ZENICA - VRANDUK,1993732.0801,5510430.5802,Zenica,True
SPO-BA0052A_00005_100,20210126000000,20210126000000,PM10,26.84368,µg/m3,industrial,suburban,381.0000,BA0052A,KAKANJ - DOBOJ,2017109.1732,5482480.7467,Kakanj,True
SPO-BA0054A_00005_100,20210126000000,20210126000000,PM10,30.33333,µg/m3,background,urban,176.0000,BA0054A,MAGLAJ,2014882.7834,5549392.2867,Maglaj,True
SPO-BA0055A_00005_100,20210126000000,20210126000000,PM10,9.327778,µg/m3,background,urban,426.0000,BA0055A,VISOKO,2023788.3426,5463894.7907,Visoko,True
SPO-BELAL01_00005_100,20210126000000,20210126000000,PM10,17.87778,µg/m3,industrial,suburban,10.0000,BELAL01,40AL01 - LINKEROEVER,488160.8676,6663180.5682,Antwerpen,True
SPO-BELAL03_00005_100,20210126000000,20210126000000,PM10,17.04445,µg/m3,industrial,rural,4.0000,BELAL03,40AL03 - BEVEREN,467704.4318,6666340.7173,Beveren,True
SPO-BELAL04_00005_100,20210126000000,20210126000000,PM10,25.54445,µg/m3,industrial,suburban,8.0000,BELAL04,40AL04 - BEVEREN,477931.2512,6672871.3947,Beveren,True
SPO-BETM204_00005_100,20210126000000,20210126000000,PM10,14.32656,µg/m3,background,suburban,70.0000,BETM204,43M204 - ANGLEUR,624630.3344,6552932.3198,Liège,True
SPO-BETM705_00005_100,20210126000000,20210126000000,PM10,15.71111,µg/m3,industrial,suburban,19.0000,BETM705,44M705 - ROESELARE,350923.7398,6611634.0906,Roeselare,True
SPO-BETM802_00005_100,20210126000000,20210126000000,PM10,19.93333,µg/m3,industrial,suburban,3.0000,BETM802,42M802 - ANTWERPEN,492521.8445,6667590.2748,Antwerpen,True
SPO-BETMEU1_00005_100,20210126000000,20210126000000,PM10,11.77778,µg/m3,background,suburban,34.0000,BETMEU1,41MEU1 - MEUDON,489328.9544,6602741.5912,Brussel=Bruxelles,True
SPO-BETN012_00005_100,20210126000000,20210126000000,PM10,14.43333,µg/m3,background,rural,3.0000,BETN012,44N012 - MOERKERKE,374315.7829,6666448.9912,Damme,True
SPO-BETN016_00005_100,20210126000000,20210126000000,PM10,16.93333,µg/m3,background,rural,30.0000,BETN016,42N016 - DESSEL,574851.4956,6662728.6268,Dessel,True
SPO-BETN067_00005_100,20210126000000,20210126000000,PM10,12.10433,µg/m3,background,suburban,0.0000,BETN067,43N067 - MEMBACH,667110.1811,6552994.5647,MEMBACH,True
SPO-BETN070_00005_100,20210126000000,20210126000000,PM10,11.99322,µg/m3,background,suburban,30.0000,BETN070,43N070 - MONS,438566.9926,6527232.1210,Mons,True
SPO-BETN073_00005_100,20210126000000,20210126000000,PM10,8.771,µg/m3,background,rural,160.0000,BETN073,43N073 - VEZIN,555308.7031,6533796.9660,Andenne,True
SPO-BETN085_00005_100,20210126000000,20210126000000,PM10,7.548778,µg/m3,background,rural,490.0000,BETN085,43N085 - VIELSALM,668110.2275,6498952.6262,Vielsalm,True
SPO-BETN093_00005_100,20210126000000,20210126000000,PM10,6.215445,µg/m3,background,rural,265.0000,BETN093,43N093 - SINSIN,582776.3089,6493946.9037,Somme-Leuze,True
SPO-BETR223_00005_100,20210126000000,20210126000000,PM10,14.54878,µg/m3,industrial,suburban,50.0000,BETR223,43R223 - JEMEPPE,614083.3684,6554467.1121,Seraing,True
SPO-BETR240_00005_100,20210126000000,20210126000000,PM10,14.82656,µg/m3,industrial,suburban,135.0000,BETR240,43R240 - ENGIS,600840.9459,6547967.8148,Engis,True
SPO-BETR401_00005_100,20210126000000,20210126000000,PM10,12.05556,µg/m3,background,urban,65.0000,BETR401,43R401 - NAMUR,541598.3711,6526748.7281,Namur,True
SPO-BETR501_00005_100,20210126000000,20210126000000,PM10,14.38211,µg/m3,background,urban,115.0000,BETR501,45R501 - CHARLEROI,495613.4956,6517465.4560,Charleroi,True
SPO-BETR502_00005_100,20210126000000,20210126000000,PM10,8.382112,µg/m3,background,suburban,135.0000,BETR502,45R502 - LODELINSART,496338.0827,6520904.4421,Charleroi,True
SPO-BETR805_00005_100,20210126000000,20210126000000,PM10,19.1,µg/m3,traffic,urban,6.0000,BETR805,42R805 - ANTWERPEN,492205.7243,6658210.0888,Antwerpen,True
SPO-BETR811_00005_100,20210126000000,20210126000000,PM10,17.71111,µg/m3,background,suburban,8.0000,BETR811,42R811 - SCHOTEN,499976.1339,6666009.6362,Schoten,True
SPO-BETR817_00005_100,20210126000000,20210126000000,PM10,18.76667,µg/m3,background,suburban,6.0000,BETR817,42R817 - ANTWERPEN,491803.7927,6652686.1378,Antwerpen,True
SPO-BETR818_00005_100,20210126000000,20210126000000,PM10,18.21111,µg/m3,industrial,suburban,5.0000,BETR818,42R818 - ANTWERPEN,484293.5513,6658921.1630,Antwerpen,True
SPO-BETR823_00005_100,20210126000000,20210126000000,PM10,13.66667,µg/m3,background,suburban,0.0000,BETR823,42R823 - BEVEREN,471986.9146,6659102.3276,Beveren,True
SPO-BG0045A_00005_100,20210126000000,20210126000000,PM10,19.07875,µg/m3,background,urban,41.0000,BG0045A,AMS Vazrazhdane-Ruse,2890308.8324,5442469.6211,,True
SPO-BG0050A_00005_100,20210126000000,20210126000000,PM10,8.64,µg/m3,background,urban,581.0000,BG0050A,AMS Hipodruma-Sofia,2593386.3546,5263475.2260,,True
SPO-BG0051A_00005_100,20210126000000,20210126000000,PM10,38.7675,µg/m3,background,urban,166.0000,BG0051A,AMS Kamenitsa-Plovdiv,2756853.7949,5182407.6130,,True
SPO-BG0052A_00005_100,20210126000000,20210126000000,PM10,8.67375,µg/m3,background,urban,548.0000,BG0052A,AMS Druzhba -Sofia,2604894.3410,5261347.9412,,True
SPO-BG0076A_00005_100,20210126000000,20210126000000,PM10,8.6725,µg/m3,background,urban,246.0000,BG0076A,AMS OU Han Asparuh-Dobrich,3098364.4041,5396508.5135,,True
SPO-BG0077A_00005_100,20210126000000,20210126000000,PM10,46.20875,µg/m3,background,urban,920.0000,BG0077A,AMS Bibliotekata-Smolyan,2751162.8085,5097769.0971,,True
SPO-BG0078A_00005_100,20210126000000,20210126000000,PM10,48.79375,µg/m3,traffic,urban,0.0000,BG0078A,AMS Trakia - Plovdiv,2759382.1944,5182151.9404,,True
SPO-BG0079A_00005_100,20210126000000,20210126000000,PM10,12.24,µg/m3,traffic,urban,0.0000,BG0079A,AMS Mladost-Sofia,2603013.8208,5259679.7596,,True
SPO-BG0080A_00005_100,20210126000000,20210126000000,PM10,5.5275,µg/m3,background,urban,0.0000,BG0080A,AMS Center-Pernik,2563931.7740,5252847.6900,,True
SPO-BG0081A_00005_100,20210126000000,20210126000000,PM10,24.56875,µg/m3,background,urban,35.0000,BG0081A,AMS Vidin 2,2545608.3631,5465276.9094,,True
SPO-BG0084A_00005_100,20210126000000,20210126000000,PM10,21.25375,µg/m3,background,urban,100.0000,BG0084A,AMS Patriarch Evtimiy - Pleven,2741159.1938,5374440.6059,,True
SPO-CH0002R_00005_100,20210126000000,20210126000000,PM10,5.945544,µg/m3,background,rural,489.0000,CH0002R,Payerne,773055.9774,5911620.4151,,True
SPO-CH0028A_00005_100,20210126000000,20210126000000,PM10,5.183767,µg/m3,traffic,urban,530.0000,CH0028A,Lausanne-César-Roux,739120.2307,5864398.3512,,True
SPO-CH0029A_00005_100,20210126000000,20210126000000,PM10,18.79084,µg/m3,traffic,urban,255.0000,CH0029A,Basel-Feldbergstrasse,845439.2499,6035119.0092,,True
SPO-CH0031A_00005_100,20210126000000,20210126000000,PM10,10.71879,µg/m3,traffic,urban,536.0000,CH0031A,Bern-Bollwerk,828313.8595,5934079.6895,,True
SPO-CH0033A_00005_100,20210126000000,20210126000000,PM10,3.727533,µg/m3,background,rural,203.0000,CH0033A,Magadino-Cadenazzo,994521.6516,5806074.7247,,True
SPO-CH0043A_00005_100,20210126000000,20210126000000,PM10,6.732889,µg/m3,background,suburban,305.0000,CH0043A,Lugano-Pregassona,998259.7601,5784500.6852,,True
SPO-CH0044A_00005_100,20210126000000,20210126000000,PM10,9.798144,µg/m3,traffic,suburban,430.0000,CH0044A,Opfikon-Balsberg,954021.3944,6013977.3823,,True
SPO.DE_DENI054_PM1_dataGroup1,20210126000000,20210126000000,PM10,0,µg/m3,background,urban,85.0000,DENI054,Hannover,1080480.3360,6866013.9390,Hannover,True
SPO.DE_DENI058_PM1_dataGroup1,20210126000000,20210126000000,PM10,12.82125,µg/m3,background,rural,5.0000,DENI058,Ostfries. Inseln,803056.5802,7116420.8456,Norderney,True
SPO.DE_DENI059_PM1_dataGroup1,20210126000000,20210126000000,PM10,28.065,µg/m3,background,rural,3.0000,DENI059,Elbmündung,979747.3288,7138057.9098,Cuxhaven,True
